,engine,adequacy,fluency,rdf,lex,translation
408,google translate,5.0,5.0,"['AIDS_(journal) | academicDiscipline | HIV', 'AIDS_(journal) | issnNumber | ""1473-5571""']",AIDS journal has the ISSN number 1473-5571 and comes under the academic discipline HIV.,Časopis AIDS má číslo ISSN 1473-5571 a spadá pod akademickou disciplínu HIV.
409,google translate,5.0,5.0,"['AIDS_(journal) | academicDiscipline | HIV', 'AIDS_(journal) | issnNumber | ""1473-5571""']","With an ISSN number of 1473-5571, AIDS journal comes under the academic discipline HIV.",Časopis AIDS s číslem ISSN 1473-5571 spadá pod akademickou disciplínu HIV.
410,google translate,5.0,5.0,"['AIDS_(journal) | academicDiscipline | HIV', 'AIDS_(journal) | issnNumber | ""1473-5571""']",The academic discipline of AIDS journal (which has the ISSN number 1473-5571) is HIV.,Akademická disciplína časopisu AIDS (která má ISSN číslo 1473-5571) je HIV.
411,google translate,5.0,5.0,"['GMA_New_Media | location | Quezon_City', 'Quezon_City | areaTotal | 165.33']","GMA New Media is located in Quezon City, which has a total area of 165.33.","GMA New Media se nachází v Quezon City, které má celkovou rozlohu 165,33."
412,google translate,5.0,5.0,"['GMA_New_Media | location | Quezon_City', 'Quezon_City | areaTotal | 165.33']",Quezon City has a total area of 165.33. GMA New Media headquarters are located in Quezon City.,"Quezon City má celkovou rozlohu 165,33. Centrála GMA New Media se nachází v Quezon City."
413,google translate,5.0,5.0,"['GMA_New_Media | location | Quezon_City', 'Quezon_City | areaTotal | 165.33']","GMA New Media is located in the city of Quezon, which has a total area of 165.33.","GMA New Media se nachází ve městě Quezon, které má celkovou rozlohu 165,33."
414,google translate,5.0,5.0,"['Abdul_Taib_Mahmud | party | ""Barisan Ra\'ayat Jati Sarawak""']","Abdul Taib Mahmud is a member of the ""Barisan Ra'ayat Jati Sarawak"" party.",Abdul Taib Mahmud je členem strany „Barisan Ra'ayat Jati Sarawak“.
415,google translate,5.0,3.0,"['Abdul_Taib_Mahmud | party | ""Barisan Ra\'ayat Jati Sarawak""']",Abdul Taib Mahmud is a member of Barisan Ra'ayat Jati Sarawak party.,Abdul Taib Mahmud je členem skupiny Barisan Ra'ayat Jati Sarawak.
416,google translate,5.0,3.0,"['Abradab | genre | Hip_hop_music', 'Hip_hop_music | stylisticOrigin | Funk', 'Abradab | background | ""solo_singer""', 'Hip_hop_music | derivative | Drum_and_bass', 'Hip_hop_music | stylisticOrigin | Disco']","Abradab performs hip hop music and has a background as a solo singer. Hip Hop music has origins in Funk and Disco, and Drum and bass derives its sounds from hip hop music.",Abradab hraje hip hop a má zkušenosti jako sólový zpěvák. Hip hopová hudba má původ ve funk a disco a Drum and bass odvozuje své zvuky z hip hopové hudby.
417,google translate,5.0,3.0,"['Abradab | genre | Hip_hop_music', 'Hip_hop_music | stylisticOrigin | Funk', 'Abradab | background | ""solo_singer""', 'Hip_hop_music | derivative | Drum_and_bass', 'Hip_hop_music | stylisticOrigin | Disco']",Abradab is a hip hop musician with a background as a solo singer. Hip hop originates from funk and disco and was derived into drum and bass music.,Abradab je hip-hopový hudebník se zkušenostmi jako sólový zpěvák. Hip hop pochází z funku a disca a byl odvozen do drum and bass music.
418,google translate,5.0,3.0,"['Abradab | genre | Hip_hop_music', 'Hip_hop_music | stylisticOrigin | Funk', 'Abradab | background | ""solo_singer""', 'Hip_hop_music | derivative | Drum_and_bass', 'Hip_hop_music | stylisticOrigin | Disco']",Abradab is a Hip hop singer. Hip hop gives itself to Drum and Bass with its own origins in Funk and disco.,Abradab je hip-hopový zpěvák. Hip hop se dává Drum and Bass s vlastním původem ve funku a disco.
419,google translate,5.0,4.0,"['Trane | foundationPlace | La_Crosse,_Wisconsin']","The foundation place of Trane is La Crosse, Wisconsin.","Místo založení Trane je La Crosse, Wisconsin."
420,google translate,5.0,5.0,"['Trane | foundationPlace | La_Crosse,_Wisconsin']","Trane was founded in La Crosse, Wisconsin.",Společnost Trane byla založena v La Crosse ve Wisconsinu.
421,google translate,5.0,5.0,"['Austin,_Texas | populationDensity | 1296.65 (inhabitants per square kilometre)', 'Austin,_Texas | areaTotal | 703.95 (square kilometres)']","The population density of Austin, Texas, is 1296.65 inhabitants per sq km and its area is 703.95 sq. km.","Hustota obyvatelstva Austinu v Texasu je 1296,65 obyvatel na km2 a jeho rozloha je 703,95 km2."
422,google translate,5.0,4.0,"['Austin,_Texas | populationDensity | 1296.65 (inhabitants per square kilometre)', 'Austin,_Texas | areaTotal | 703.95 (square kilometres)']","Austin, Texas covers an area of 703.95 square kilometres and has 1296.65 inhabitants for each of those sq kilometres.","Austin v Texasu se rozkládá na ploše 703,95 kilometrů čtverečních a má 1296,65 obyvatel na každý z těchto kilometrů čtverečních."
423,google translate,5.0,5.0,"['Austin,_Texas | populationDensity | 1296.65 (inhabitants per square kilometre)', 'Austin,_Texas | areaTotal | 703.95 (square kilometres)']","Austin, Texas has a population density of 1296.65 inhabitants per sq km and a total area of 703.95 square kilometres.","Austin, Texas má hustotu obyvatelstva 1296,65 obyvatel na km2 a celkovou plochu 703,95 km2."
424,google translate,5.0,4.0,"['Agremiação_Sportiva_Arapiraquense | league | Campeonato_Brasileiro_Série_C', 'Campeonato_Brasileiro_Série_C | country | Brazil', 'Agremiação_Sportiva_Arapiraquense | manager | Vica']",Agremiação Sportiva Arapiraquense are managed by Vica and play in the Campeonato Brasileiro Série C league in Brazil.,Agremiação Sportiva Arapiraquense je řízena Vica a hrají v Campeonato Brasileiro Série C ligy v Brazílii.
425,google translate,5.0,5.0,"['Agremiação_Sportiva_Arapiraquense | league | Campeonato_Brasileiro_Série_C', 'Campeonato_Brasileiro_Série_C | country | Brazil', 'Agremiação_Sportiva_Arapiraquense | manager | Vica']",Agremiação Sportiva Arapiraquense play in Brazil's Campeonato Brasileiro Série C league and are managed by Vica.,Agremiação Sportiva Arapiraquense hrají v brazilské lize Campeonato Brasileiro Série C a řídí je Vica.
426,google translate,5.0,5.0,"['AIP_Advances | abbreviation | ""AIP Adv.""']","""AIP Adv."" is the abbreviation of AIP Advances.","""AIP Adv."" je zkratka AIP Advances."
427,google translate,4.0,5.0,"['AIP_Advances | abbreviation | ""AIP Adv.""']",AIP Advances is abbreviated to AIP Adv.,AIP Advances je zkráceno na AIP Adv.
428,google translate,5.0,5.0,"['American_Civil_War | commander | Jefferson_Davis', 'Battle_of_Salem_Church | isPartOfMilitaryConflict | American_Civil_War', 'Aaron_S._Daggett | battle | Battle_of_Salem_Church']","Aaron S Daggett took part in the Battle of Salem Church, which was part of the American Civil War, where Jefferson Davis was a commander.","Aaron S Daggett se zúčastnil bitvy u kostela Salem, která byla součástí americké občanské války, kde byl velitelem Jefferson Davis."
429,google translate,5.0,4.0,"['American_Civil_War | commander | Jefferson_Davis', 'Battle_of_Salem_Church | isPartOfMilitaryConflict | American_Civil_War', 'Aaron_S._Daggett | battle | Battle_of_Salem_Church']","Aaron S. Daggett fought in the Battle of Salem Church, in the American Civil War. Jefferson Davis was one of the commanders in the war.",Aaron S. Daggett bojoval v bitvě u Salem Church v americké občanské válce. Jefferson Davis byl jedním z velitelů ve válce.
430,google translate,5.0,5.0,"['American_Civil_War | commander | Jefferson_Davis', 'Battle_of_Salem_Church | isPartOfMilitaryConflict | American_Civil_War', 'Aaron_S._Daggett | battle | Battle_of_Salem_Church']",Jefferson Davis was a commander in the American Civil War of which the Battle of Salem Church was part and in which Aaron S Daggett fought.,"Jefferson Davis byl velitelem v americké občanské válce, jejíž součástí byla bitva u Salem Church a ve které bojoval Aaron S Daggett."
431,google translate,,,"['United_States | leader | Barack_Obama', 'A_Severed_Wasp | language | English_language', 'English_language | spokenIn | Great_Britain', 'A_Severed_Wasp | country | United_States']","A Severed Wasp is from the United States, where the leader is Barack Obama. A Severed Wasp is written in English which is the language spoken in Great Britain.","A Severed Wasp pochází ze Spojených států, kde je vůdcem Barack Obama. A Severed Wasp je napsán v angličtině, což je jazyk, kterým se mluví ve Velké Británii."
432,google translate,,,"['United_States | leader | Barack_Obama', 'A_Severed_Wasp | language | English_language', 'English_language | spokenIn | Great_Britain', 'A_Severed_Wasp | country | United_States']","A Severed Wasp is from the United States, which president is Barack Obama, and it is in English language, which is spoken as well in Great Britain.","A Severed Wasp pochází ze Spojených států, jejichž prezidentem je Barack Obama, a je v angličtině, kterou se mluví i ve Velké Británii."
433,google translate,,,"['United_States | leader | Barack_Obama', 'A_Severed_Wasp | language | English_language', 'English_language | spokenIn | Great_Britain', 'A_Severed_Wasp | country | United_States']",The president of the United States is Barack Obama and is the origin of A Severed Wasp. A Severed Wasp is written in English (also spoken in Great Britain).,Prezident Spojených států je Barack Obama a je původcem A Severed Wasp. A Severed Wasp je napsán v angličtině (také používaný ve Velké Británii).
434,google translate,,,['Marv_Wolfman | award | Inkpot_Award'],Marv Wolfman won the Inkpot Award.,Marv Wolfman vyhrál Inkpot Award.
435,google translate,,,['Marv_Wolfman | award | Inkpot_Award'],Marv Wolfman was awarded the Inkpot Award.,Marv Wolfman byl oceněn Inkpot Award.
436,google translate,,,"['1000_Piazzia | epoch | 2015-06-27', '1000_Piazzia | formerName | ""1923 NZ1951 OB""']",The epoch of 1000 Piazzia-formerly known as 1923 NZ1951OB -is 2015-06-27.,Epocha 1000 Piazzia – dříve známá jako 1923 NZ1951OB – je 27.06.2015.
437,google translate,,,"['1000_Piazzia | epoch | 2015-06-27', '1000_Piazzia | formerName | ""1923 NZ1951 OB""']","1000 Piazzia was formerly called ""1923 NZ1951 OB"" and has the epoch date of 27 June 2015.",1000 Piazzia se dříve nazývala „1923 NZ1951 OB“ a má datum epochy 27. června 2015.
438,google translate,,,"['1000_Piazzia | epoch | 2015-06-27', '1000_Piazzia | formerName | ""1923 NZ1951 OB""']","1000 Piazzia, formerly known as 1923NZ1951 OB, has an epoch of 2015-06-27.","1000 Piazzia, dříve známá jako 1923NZ1951 OB, má epochu 2015-06-27."
439,google translate,,,"['Acharya_Institute_of_Technology | country | ""India""', 'Acharya_Institute_of_Technology | numberOfPostgraduateStudents | 700', 'Acharya_Institute_of_Technology | campus | ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.""']","The Acharya Institute of Technology is in Soldevanahalli, India its address is Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090. It has 700 postgraduate students.","Acharya Institute of Technology je v Soldevanahalli, Indie, jeho adresa je Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090. Má 700 postgraduálních studentů."
440,google translate,,,"['Acharya_Institute_of_Technology | country | ""India""', 'Acharya_Institute_of_Technology | numberOfPostgraduateStudents | 700', 'Acharya_Institute_of_Technology | campus | ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.""']","The Acharya Institute of Technology has 700 post-graduate students and is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore, India, 560090.","Acharya Institute of Technology má 700 postgraduálních studentů a sídlí v Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore, Indie, 560090."
441,google translate,,,['Appleton_International_Airport | 1stRunwayLengthFeet | 8002'],Appleton International Airport is 1st 8002 runway length.,Mezinárodní letiště Appleton má 1. délku dráhy 8002.
442,google translate,,,['Appleton_International_Airport | 1stRunwayLengthFeet | 8002'],The first runway of Appleton International Airport has a length of 8002 feet.,První ranvej mezinárodního letiště Appleton má délku 8002 stop.
443,google translate,,,['Appleton_International_Airport | 1stRunwayLengthFeet | 8002'],The 1st runway length in feet of Appleton International Airport is 8002.,Délka 1. dráhy ve stopách mezinárodního letiště Appleton je 8002.
444,google translate,,,"['AC_Hotel_Bella_Sky_Copenhagen | tenant | Marriott_International', 'AC_Hotel_Bella_Sky_Copenhagen | location | Copenhagen', 'AC_Hotel_Bella_Sky_Copenhagen | architect | 3XN']",The tenant of the AC Hotel Bella Sky (designed by architect 3XN) in Copenhagen is the Marriott International Hotel.,Nájemcem AC Hotelu Bella Sky (navrženého architektem 3XN) v Kodani je Marriott International Hotel.
445,google translate,,,"['AC_Hotel_Bella_Sky_Copenhagen | tenant | Marriott_International', 'AC_Hotel_Bella_Sky_Copenhagen | location | Copenhagen', 'AC_Hotel_Bella_Sky_Copenhagen | architect | 3XN']",Marriott International is the tenant of AC Hotel Bella Sky in Copenhagen and the architect was 3XN.,Marriott International je nájemcem AC Hotel Bella Sky v Kodani a architektem byl 3XN.
446,google translate,,,"['AC_Hotel_Bella_Sky_Copenhagen | tenant | Marriott_International', 'AC_Hotel_Bella_Sky_Copenhagen | location | Copenhagen', 'AC_Hotel_Bella_Sky_Copenhagen | architect | 3XN']",The architect of the AC Hotel Bella Sky in Copenhagen was 3XN and the tenant of the hotel is the Marriott International Hotel.,Architektem AC Hotelu Bella Sky v Kodani byla společnost 3XN a nájemcem hotelu je Marriott International Hotel.
447,google translate,,,"['Java | ethnicGroup | Javanese_people', 'Singapore | leader | Halimah_Yacob', 'Ayam_penyet | region | Singapore', 'Ayam_penyet | country | Java']","The Javanese people are an ethnic group of Java. Singapore's leader is Halimah Yacob. Ayam penyet is a dish from Java, Singapore.",Jávští lidé jsou etnickou skupinou Jávy. Singapurským lídrem je Halimah Yacob. Ayam penyet je pokrm z Jávy v Singapuru.
448,google translate,,,"['Java | ethnicGroup | Javanese_people', 'Singapore | leader | Halimah_Yacob', 'Ayam_penyet | region | Singapore', 'Ayam_penyet | country | Java']",Ayam penyet is from the Java and Singapore regions. The Javanese people are an ethnic group of Java and Halimah Yacob is a leader of Singapore.,Ayam penyet pochází z regionů Jáva a Singapur. Jávští lidé jsou etnickou skupinou Jávy a Halimah Yacob je vůdcem Singapuru.
449,google translate,,,"['Alan_Bean | mission | Apollo_12', 'Apollo_12 | operator | NASA', 'Alan_Bean | occupation | Test_pilot', 'Alan_Bean | birthPlace | Wheeler,_Texas', 'Alan_Bean | status | ""Retired""', 'Alan_Bean | birthDate | ""1932-03-15""', 'Alan_Bean | almaMater | ""UT Austin, B.S. 1955""']","Alan Bean was born on March 15, 1932 in Wheeler Texas. He graduated from UT Austin with a BSc. in 1955. Bean worked as a test pilot and was part of Apollo 12, which was run by NASA. He is retired.","Alan Bean se narodil 15. března 1932 ve Wheeler Texas. Vystudoval UT Austin s titulem BSc. v roce 1955. Bean pracoval jako zkušební pilot a byl součástí Apolla 12, které řídila NASA. Je v důchodu."
